124,5000	0,00000	119,50000	0,0000882392
124,5000	1,00000	119,50000	0,0001086718
124,5000	2,00000	119,50000	0,0001322040
124,5000	3,00000	119,50000	0,0001588593
124,5000	4,00000	119,50000	0,0001876125
124,5000	5,00000	119,50000	0,0002117167
124,5000	6,00000	119,50000	0,0002303371
124,5000	7,00000	119,50000	0,0002414713
124,5000	8,00000	119,50000	0,0002416619
124,5000	9,00000	119,50000	0,0002311716
124,5000	10,00000	119,50000	0,0002150306
124,5000	11,00000	119,50000	0,0001915940
124,5000	12,00000	119,50000	0,0001629361
124,5000	13,00000	119,50000	0,0001373539
124,5000	14,00000	119,50000	0,0001127487
124,5000	15,00000	119,50000	0,0000921254
124,5000	16,00000	119,50000	0,0000805860
124,5000	17,00000	119,50000	0,0000747447
124,5000	18,00000	119,50000	0,0000734334
124,5000	19,00000	119,50000	0,0000758176
124,5000	20,00000	119,50000	0,0000749116
124,5000	21,00000	119,50000	0,0000749116
124,5000	22,00000	119,50000	0,0000803952
124,5000	23,00000	119,50000	0,0000936513
124,5000	24,00000	119,50000	0,0001225479
124,5000	25,00000	119,50000	0,0001693973
124,5000	26,00000	119,50000	0,0002381336
124,5000	27,00000	119,50000	0,0003220101
124,5000	28,00000	119,50000	0,0004045027
124,5000	29,00000	119,50000	0,0004743120
124,5000	30,00000	119,50000	0,0005218305
124,5000	31,00000	119,50000	0,0005399025
124,5000	32,00000	119,50000	0,0005179680
124,5000	33,00000	119,50000	0,0004622954
124,5000	34,00000	119,50000	0,0003834026
124,5000	35,00000	119,50000	0,0002897997
124,5000	36,00000	119,50000	0,0002051839
124,5000	37,00000	119,50000	0,0001425752
124,5000	38,00000	119,50000	0,0001004700
124,5000	39,00000	119,50000	0,0000793462
124,5000	40,00000	119,50000	0,0000767712
124,5000	41,00000	119,50000	0,0000787263
124,5000	42,00000	119,50000	0,0000786786
124,5000	43,00000	119,50000	0,0000783687
124,5000	44,00000	119,50000	0,0000725274
124,5000	45,00000	119,50000	0,0000648265
124,5000	46,00000	119,50000	0,0000636582
124,5000	47,00000	119,50000	0,0000694995
124,5000	48,00000	119,50000	0,0000861888
124,5000	49,00000	119,50000	0,0001108652
124,5000	50,00000	119,50000	0,0001399527
124,5000	51,00000	119,50000	0,0001758585
124,5000	52,00000	119,50000	0,0002053031
124,5000	53,00000	119,50000	0,0002249010
124,5000	54,00000	119,50000	0,0002385388
124,5000	55,00000	119,50000	0,0002417332
124,5000	56,00000	119,50000	0,0002309809
124,5000	57,00000	119,50000	0,0002153167
124,5000	58,00000	119,50000	0,0001921663
124,5000	59,00000	119,50000	0,0001626024
124,5000	60,00000	119,50000	0,0001364479
124,5000	61,00000	119,50000	0,0001112705
124,5000	62,00000	119,50000	0,0000884061
124,5000	63,00000	119,50000	0,0000702624
124,5000	64,00000	119,50000	0,0000534775
124,5000	65,00000	119,50000	0,0000391962
