123.0000	0.00000	120.00000	0.0000942592
123.0000	0.50000	120.00000	0.0001027112
123.0000	1.00000	120.00000	0.0001152043
123.0000	1.50000	120.00000	0.0001285204
123.0000	2.00000	120.00000	0.0001436838
123.0000	2.50000	120.00000	0.0001607666
123.0000	3.00000	120.00000	0.0001779329
123.0000	3.50000	120.00000	0.0001950869
123.0000	4.00000	120.00000	0.0002110848
123.0000	4.50000	120.00000	0.0002267131
123.0000	5.00000	120.00000	0.0002408036
123.0000	5.50000	120.00000	0.0002526422
123.0000	6.00000	120.00000	0.0002620359
123.0000	6.50000	120.00000	0.0002711673
123.0000	7.00000	120.00000	0.0002782484
123.0000	7.50000	120.00000	0.0002823371
123.0000	8.00000	120.00000	0.0002839223
123.0000	8.50000	120.00000	0.0002818364
123.0000	9.00000	120.00000	0.0002766865
123.0000	9.50000	120.00000	0.0002689380
123.0000	10.00000	120.00000	0.0002588290
123.0000	10.50000	120.00000	0.0002461452
123.0000	11.00000	120.00000	0.0002309571
123.0000	11.50000	120.00000	0.0002144585
123.0000	12.00000	120.00000	0.0001977571
123.0000	12.50000	120.00000	0.0001808058
123.0000	13.00000	120.00000	0.0001638183
123.0000	13.50000	120.00000	0.0001469860
123.0000	14.00000	120.00000	0.0001304636
123.0000	14.50000	120.00000	0.0001157169
123.0000	15.00000	120.00000	0.0001034980
123.0000	15.50000	120.00000	0.0000943785
123.0000	16.00000	120.00000	0.0000871782
123.0000	16.50000	120.00000	0.0000811105
123.0000	17.00000	120.00000	0.0000766997
123.0000	17.50000	120.00000	0.0000737672
123.0000	18.00000	120.00000	0.0000729566
123.0000	18.50000	120.00000	0.0000736718
123.0000	19.00000	120.00000	0.0000739102
123.0000	19.50000	120.00000	0.0000730639
123.0000	20.00000	120.00000	0.0000722413
123.0000	20.50000	120.00000	0.0000726347
123.0000	21.00000	120.00000	0.0000734930
123.0000	21.50000	120.00000	0.0000734096
123.0000	22.00000	120.00000	0.0000728373
123.0000	22.50000	120.00000	0.0000723605
123.0000	23.00000	120.00000	0.0000732308
123.0000	23.50000	120.00000	0.0000765447
123.0000	24.00000	120.00000	0.0000835066
123.0000	24.50000	120.00000	0.0000944857
123.0000	25.00000	120.00000	0.0001113539
123.0000	25.50000	120.00000	0.0001341830
123.0000	26.00000	120.00000	0.0001612793
123.0000	26.50000	120.00000	0.0001907953
123.0000	27.00000	120.00000	0.0002222786
123.0000	27.50000	120.00000	0.0002547880
123.0000	28.00000	120.00000	0.0002900024
123.0000	28.50000	120.00000	0.0003257412
123.0000	29.00000	120.00000	0.0003593580
123.0000	29.50000	120.00000	0.0003888863
123.0000	30.00000	120.00000	0.0004114765
123.0000	30.50000	120.00000	0.0004267591
123.0000	31.00000	120.00000	0.0004333038
123.0000	31.50000	120.00000	0.0004318375
123.0000	32.00000	120.00000	0.0004231949
123.0000	32.50000	120.00000	0.0004076024
123.0000	33.00000	120.00000	0.0003857273
123.0000	33.50000	120.00000	0.0003575105
123.0000	34.00000	120.00000	0.0003242988
123.0000	34.50000	120.00000	0.0002855796
123.0000	35.00000	120.00000	0.0002464313
123.0000	35.50000	120.00000	0.0002099643
123.0000	36.00000	120.00000	0.0001768956
123.0000	36.50000	120.00000	0.0001468191
123.0000	37.00000	120.00000	0.0001203899
123.0000	37.50000	120.00000	0.0000969057
123.0000	38.00000	120.00000	0.0000793343
123.0000	38.50000	120.00000	0.0000683670
123.0000	39.00000	120.00000	0.0000631814
123.0000	39.50000	120.00000	0.0000623588
123.0000	40.00000	120.00000	0.0000636105
123.0000	40.50000	120.00000	0.0000648145
123.0000	41.00000	120.00000	0.0000658636
123.0000	41.50000	120.00000	0.0000677352
123.0000	42.00000	120.00000	0.0000698333
123.0000	42.50000	120.00000	0.0000712876
123.0000	43.00000	120.00000	0.0000711446
123.0000	43.50000	120.00000	0.0000694161
123.0000	44.00000	120.00000	0.0000660662
123.0000	44.50000	120.00000	0.0000612263
123.0000	45.00000	120.00000	0.0000564697
123.0000	45.50000	120.00000	0.0000539663
123.0000	46.00000	120.00000	0.0000537040
123.0000	46.50000	120.00000	0.0000553610
123.0000	47.00000	120.00000	0.0000597479
123.0000	47.50000	120.00000	0.0000679021
123.0000	48.00000	120.00000	0.0000789766
123.0000	48.50000	120.00000	0.0000921969
123.0000	49.00000	120.00000	0.0001074199
123.0000	49.50000	120.00000	0.0001248012
123.0000	50.00000	120.00000	0.0001450189
123.0000	50.50000	120.00000	0.0001663576
123.0000	51.00000	120.00000	0.0001867065
123.0000	51.50000	120.00000	0.0002063641
123.0000	52.00000	120.00000	0.0002241501
123.0000	52.50000	120.00000	0.0002387533
123.0000	53.00000	120.00000	0.0002525229
123.0000	53.50000	120.00000	0.0002668638
123.0000	54.00000	120.00000	0.0002789636
123.0000	54.50000	120.00000	0.0002859968
123.0000	55.00000	120.00000	0.0002868670
123.0000	55.50000	120.00000	0.0002849477
123.0000	56.00000	120.00000	0.0002819080
123.0000	56.50000	120.00000	0.0002774734
123.0000	57.00000	120.00000	0.0002683540
123.0000	57.50000	120.00000	0.0002546925
123.0000	58.00000	120.00000	0.0002378354
123.0000	58.50000	120.00000	0.0002210507
123.0000	59.00000	120.00000	0.0002055057
123.0000	59.50000	120.00000	0.0001899729
123.0000	60.00000	120.00000	0.0001729617
123.0000	60.50000	120.00000	0.0001551159
123.0000	61.00000	120.00000	0.0001370678
123.0000	61.50000	120.00000	0.0001211528
123.0000	62.00000	120.00000	0.0001077418
123.0000	62.50000	120.00000	0.0000961308
123.0000	63.00000	120.00000	0.0000848179
123.0000	63.50000	120.00000	0.0000736360
123.0000	64.00000	120.00000	0.0000624065
123.0000	64.50000	120.00000	0.0000539544
123.0000	65.00000	120.00000	0.0000480654
